"participant_id","tone","style","message_rating","age","sex","gender_id","sexual_orientation","race_ethn","education","income","marital_status","no_in_household","minoritized","income_adj"
27,"norms","formal",4,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"norms","formal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"norms","formal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"caring_supportive","informal",4,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"self_efficacy","formal",3,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"self_efficacy","formal",3,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"self_efficacy","formal",3,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"self_efficacy","formal",3,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",6,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"norms","formal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"norms","formal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",6,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"norms","formal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"self_efficacy","formal",3,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"caring_supportive","informal",4,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"caring_supportive","informal",4,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",6,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",5,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
27,"value_affirmation","informal",6,21,"male","woman","other","asian","phd",60000,"married",5,"no",12000
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",6,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",6,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","formal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",6,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","formal",3,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"self_efficacy","informal",4,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
28,"norms","informal",5,58,"female","woman","other","asian","master",40000,"married",3,"no",13333
29,"acknowledging","informal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",2,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",5,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",5,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",2,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",2,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",5,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",2,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","formal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",2,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"acknowledging","informal",4,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","informal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
29,"legitimizing","formal",3,36,"female","man","heterosexual","black","high_school",1e+05,"single",5,"no",20000
30,"acknowledging","informal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"legitimizing","informal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"acknowledging","informal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",5,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"value_affirmation","formal",4,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
30,"caring_supportive","formal",3,48,"female","woman","gay/lesbian","white","master",20000,"divorced",2,"yes",10000
31,"value_affirmation","informal",6,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",6,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",6,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",6,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",6,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",6,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"norms","formal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"value_affirmation","informal",5,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"caring_supportive","informal",4,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
31,"self_efficacy","formal",3,33,"male","woman","other","black","master",80000,"widowed",3,"no",26666
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",6,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",3,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","formal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"self_efficacy","informal",4,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","formal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
32,"norms","informal",5,60,"female","man","other","white","high_school",1e+05,"single",1,"yes",100000
33,"legitimizing","formal",1,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",1,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",4,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","informal",5,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","informal",5,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",1,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","informal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",4,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",2,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"legitimizing","formal",1,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
33,"acknowledging","formal",3,28,"male","man","heterosexual","hispanic","phd",1e+05,"divorced",6,"no",16666
